Unnamed: 0,Comment
13711,lai lu livre thinking fast and slow daniel kahneman libre a daller chercher sources lire sujet verite cest assez intuitif normal dire quune seule personne humaine tous biais peut vraiment prendre decisions rationelles daussi grandes ampleurs
13713,bof niveau empathie difference notable normale
13714,niveau equite cest surement mieux
13715,trouve ridicule x
13716,bien sur lintelligence artificielle cest jeune waifu asiatique evidemment
13717,fantasme dingenieur !
13718,pourquoi ?
13719,tous cest robo vont finir prendre controle monde
13720,bien parti creer terminator effet verra ca minquiete menace nucleaire pese monde derniers temps mourir feu dartifice tuer lenfant quon a cree a choisir trouve ca plus poetique eme solution lol
13721,cest verite felicitations
13722,ca existe deja journalistes patrons robots medef
13723,excellent punchline sans ironie
13724,il peut etre soudoye car na aucun sentiment jai hate voir robots tueurs quils creeront remplacer larmee nose imaginer quil pourrait passer face a adversaire rend terminator !
13725,france deja macon ? non ?
13726,nest robot serviteur letat peutetre q robot bien plus intelligent
13727,plus macron peut etre facilement soudoye
13728,rassure bosse domaine ya encore peu marge hein avant terminator
13729,machins dangereux
13730,et? nest moment ou cela deviendra possible importe fait meme cela va arriver sous forme autre
13731,biim boum
13732,tout cas terminator
13733,technologie cest bien mais jespere lon a reflechi consequences socio culturelle societes
13734,yaura tetes coupees bras arrache
13735,sais cest blague narrivera jamais
13736,bacqueux
13737,reste plus qua trouver john connor maintenant
13738,technologie envahi monde
13740,docu instructif questions personnellement aimant communication question media medium a toujours ete present peu esprit thx
13746,boite pandore ouverte
13747,pomme apple vient turing beatles etait logo leurs disques
13749,cybermonde ecoute musiques faites synthes simulant ensembles cordes choeurs
13750,vrai monde aussi apparemment maintenant ! devrais peut etre sortir jour paul ?
13752,genial
13753,selon premier logo apple pomme fait clairement reference a celle isaac newton cest quoi cette tentative dassociation hasardeuse sous forme legende ? autre raison choix nom apple bien moins prosaique consiste simplement a etre bonne place lannuaire telephonique
13754,
13756,pnjs
13757,documentaires darte meilleurs! merci a lequipe darte partage toutes informations utiles a culture connaissances
13759,crois tout a commence microchip
13760,tres bon travail journalistique mabonne
13761,ca va reecriture lhistoire quartes premiere minutes pourriez arreter faire truc pro atlantiste merci
13762,lintelligence divise pas sevapore
13763,cest quand meme hallucinant tous fait letre humain beau systematiquement transforme quelque chose dhorrible juste cupidite quel perte temps quel gachis
13765,cest super tous ca ! restez fond foret deconnectee si ca chantes arreter partager pessimisme nauseabond tout commentaires svp !
13769,dernieres minutes bible vraiment a chier
13770,pepite reportage ! merci a toute lequipe darte
13771,arte devenue organe propagande
13772,pire extremisme lextremisme conformisme cote la arte gros medias poussent maintiennent peuple vers pensee unique la ou internet recherche linformation soimeme non subir apporte diversite point vue democratie
13773,eradiquer crise climatique !!! vraiment ?
13774,cetait tres mauvais! dommage manquait grand chose neutralite politique commencer
13775,susanna zuboff! jadore cette femme
13776,informaticien fort constater lorsque voyage detache tout bordel voir a quel point monde bien mieux si lacces internet vraiment restreint peu accessible tout parti couille
13777,cest blague porte parole israelien ?
13779,reproches a boulanger faire pain si lis description chaine peux tetonne parti pris
13780,bernardhenri levy president conseil surveillance darte france wikipedia voila comment perdre toute credibilite
13781,film hacker francais sorti sous nom pirate film traverse salle concert groupe cest urban dance squad tres bon groupe hollandais ! ceux iront voir film
13782,ya longtemps singe sest brule doigts feu puis a evolue
13783,wow arte never stop surprising with the subject they treat they are the best ever
13784,serieusement lhomme cours a ca propre perte cest quasiment inevitable merci a arte documentaire passionnant touchant
13785,deja vu
13786,super docu fond vert parle?
13787,non
13789,tous ans a droit a technologie va tout solutionner va sauver bien entendu constate ensute lhomme change vraiment toutes chimeres divertissantes mental
13794,dommage pote equipe !!!!!!!!!!!!
13795,hey !? dirai vieux monologue fin depisode dune vieille serie b tout droit sortit finistaire tous ca ??
13796,cest dingue quand meme venir vomir pessimisme comme ca jeunes monde persister a detruire selon vison ? etes aveugle baissez yeux bras meme occaz
13797,dit traul troll espece dimbecile stipendie systeme expliquer gens noir blanc faux vrai linverse prononciation tics verbaux renseignent assez surement genre degouts quun individu promene sous crane
13799,suicide empoisonnement ?
13800,trouve aussi dire russie mechante etats unis bons cest tres limite dommage simon dotan
13801,cest quoi rapport sujet ?
13802,commentaire thomas avant expliquait realisateur faisait erreur certains elements jen rajoutais couche
13803,sousentendent quil sest suicide quil initie cest grave gouvernement societe la pousse sucuide fait sexualite apres avoir fait cette erreur pourrait moins reconnaitre
13804,plus pomme apple fait reference a celle disaak newton suffit voir premier logo marque sen assurer dommage perdre tout credibilite a seulement min
13805,sais pourquoi turing sest suicide cette maniere ca ete a dire cetait malin a faire expres !
13806,aucun troll russe paye papa putin
13807,lamerique grande democratie avec millions creve faim rues
13808,merci arte excellent
13809,avant lair maintenant a musique? avant letre maintenant a paraitre pare etre tout vas trop vite construit detruit enfants fond si tel perroquets imitons anciens fait toucherons fond merci arte comme dhab video incroyable
13810,atomisation
13811,merci arte nouveau partage encore dincroyables images darchive et ou interviews personnes magistrales lhistoire moderne mais forme tropisme woke autres idees mode moment nest niveau reste expose menfin cest truc !! doc nouvelle diffusion ? non??
13812,pauvres americains faut toujours quils finissent parler bible jespere quon vas laisser contaminer
13813,cest bien douvrir livres dhistoire journaux americains referent a bible parce leurs racines europe aujourdhui peril societes vient chretiens leurs eglises vides dune autre religion tres proselyte
13814,
13815,pourtant cest bien bible dirige vie autre edition et croyais quil liberte penser menti ?
13816,oulah non croyant reclame plus dune ancienne gauche quon qualifiait danticlericale avant quelle soumette a autre religion
13817,david bowie raison limpact net monumental ! a genere lere de parole cancres davantage encore fascismes politique religieux
13818,cancres ninteresseront cancres cest plutot cote orwellien fait peur controle total fin libertes a interet a tromper leaders fois place indetronables
13821,a jespere quon arrivera avant ca arrive si arrive
13822,etant inventeur officiel mitrailleuse vie richard gatling ellememe blague
13823,top comme dahb
13824,pokemon go lillustration meme lincommensurable betise populace court millions derriere objet virtuel denue moindre soupcon dinteret qui meme temps defile beuglant contre lobligation a faire vacciner revendiquant supposee liberte choix pitoyablement navrant!
13825,fait avoir autant technologie
13826,daccord cest consumerisme autour va pas
13827,apparemment somme fait pour marmottes faites creer bombes a hydrogene elles nen fabriquent
13828,oui cest vrai
13829,ah bah cest si reviens a genese lhumain va dire wesh poto vu phone jai video singes dansent debarquant dun paris new york oui tas peut etre raison
13830,plop
13831,bonne presentation merci
13832,ardenne
13833,androide
13835,crise fondements mathematiques
13836,faut rejoint ami rachid guerraoui a benguerir
13837,capteurs sa definition lintelligence vraiment biaisee cest capacite dadaptation la ou linformatique completement larguee
13838,seul mot merci !
13839,informe desinformes tous conditionnes tous hypnotises paresse mediocrite service
13840,lol article science vie expliquait bien chose quel cv peres fondateurs ? quelle philosophie bercees ? verra pas sky net disney a b
13841,excellent invite dune humilite incroyable viens commander livre
13842,peut toujours parler a vu donnent ia gg catastrophes
13843,quid systemes experts ?
13844,goat cest poto a le scienall
13846,cest vraiment super important tres interessant
13847,video tres interessante !
13848,cest super gars
13849,cest super gars
13850,bonjour estce lia peut etre affecte maladie mentale ? dautres termes estce l ia peut perdre memoire? a quel age ia sense etre mise a retraite? comment?
13851,a video tout a fait daccord question lethique envahit cursus academiques cest snake oil alimente largent public cache incompetences informatique maths
13852,bah franchement connaissais cette chaine respect hein ca respire lintelligence !!! concernant linduction a plaque chez fait quand meme taf !!! bon ok sors
13853,interessant a relent politique etonnant discours dun polytechnicien
13854,bjr cool citer presenter lintervenant invite barre dinfo merci
13855,cest robot
13857,bonjour merci partage tres interessant effectivement fondamentaux restent base vais maintenant aller dormir he ouiii
13858,hyper interesant dommage lon interrompu algorythme met pubs
13861,interview passionnante dun chercheur tres courant sujet part blabla apocalyptique pense rapport machines pense quil ete sympathique mettre nom titre video description
13862,thermometre ia alle peu loin la dirais algo plutot
13863,super interessant thanks !
13865,al mahdi tient parle
13867,merci infiniment mehdi tout dis cela peut inquieter lordre mondial donnes solution
13868,video dutilite publique
13869,tres pertinente bravo a
13870,excellent !!
13871,intelligence artificielle insulte a dieu createur ciel terre creations valent perfection a dire originelle plus toutes boites a conserve programme
13872,centimes image ca fait centimes lheure alors tres tres lent
13873,vraiment super ! tres clair
13874,aucun systeme autonome peut devenir intelligent luimeme enfants font mimetisme
13875,demystifier lia rend moins dangereuse regrette quil naborde dialogue deux ia dont lobservation lhomme devait gener car tres peu temps elles mis place langage quelles seules pouvaient comprendre afin pouvoir communiquer evitant lobservation comprehension quelles echange
