,Comment,Sentiment,Score
6453,usaria trabajo saludos uruguay,positive,0.9431267380714417
6457,nunca gano nada ver si algun dia jajaja,positive,0.9786943197250366
6460,iphone podria crear unas fotos bien chidas xd ayudaria chambaaa,positive,0.9192776679992676
6461,haz pensado hacer bromas ia senor tienda ciber ? jaja iphone usaria pues se? jaja hacer llamadas jugar? jaja mas puede hacer ? jaja salu,negative,0.9545881748199463
6462,si ganara rgalaria ala jefa merece,positive,0.9046785831451416
6466,primero haria iphone seria empezar realizar sueno documentar vida mostrar familia camara iphone buenas,positive,0.9852027297019958
6467,si gano primero haria seria suscribirme only rey misterio saludos prenkedy,positive,0.9833424091339111
6476,buenas prankedy primero haria iphone seria bajar juegos desarrollar apps xd,positive,0.973484456539154
6478,si gano suscribo only bicho,positive,0.9279127717018127
6480,primero haria seria suscribirme of rey misterio,positive,0.9733861684799194
6487,compa wey jajajaja,positive,0.934469997882843
6488,muchas fotos iphone,positive,0.9499147534370422
6489,daria mio abuelita mejor,positive,0.9799667000770569
6492,primero haria si ganara celular regalarselo mama,positive,0.9185319542884827
6494,si gano iphone usaria amedrentar viejitas,negative,0.9826585054397583
6495,usaria suscribirme only rey misterio xd,positive,0.9840839505195618
6496,usaria probar graficos maximo juego!!,positive,0.9879030585289001
6497,tomarme fotos jaja,positive,0.9707560539245605
6498,si ganara celular estaria feliz jaja,positive,0.9507293105125427
6500,usaria ver nopor pantalla gran calidad,positive,0.9569973349571228
6502,agradeceria regalo,positive,0.9928634762763977
6506,si gano aifone agradeceria tantos anos haciendome reir tambien jalarmela mejor calidad,positive,0.9868277311325073
6509,si gano iphone usaria cel esta bien jodido,negative,0.9891397953033447
6511,onda,positive,0.9323947429656982
6514,gustaria ganarmelo gran herramienta hoy dia buen celular ambitos academico laboral personal,positive,0.9855296015739441
6515,gane iphone usare extorcionar gente,negative,0.9125655293464661
6516,usaria poder emprender negocio contemplando comprar camara seria genial,positive,0.9821593165397644
6517,iphone haria payaringas only rey misterio espero ser debutante celular saludes amigo,positive,0.9844441413879395
6518,suscribiria only fans prankedy,positive,0.9649502635002136
6520,primero haria iphone comprar fund segunda cosa descargar ig subir historia regalaste,positive,0.905552089214325
6522,si gano vdd usaria traigo da lastimas ja si necesita cambio urgente haja,negative,0.9646068811416626
6526,primero haria iphone seria regalarselo hermano mi hermano acaban robar telefono,negative,0.9753808379173279
6527,ultimo aliento vida jesus salva recibelo salvador nadie mas jesus guiame voluntad salva alma,positive,0.9872894883155823
6528,encanta fotografia daria buen uso crearia contenido redes,positive,0.9806548357009888
6530,usaria iphone ver memes reddit,negative,0.9008470773696899
6531,si gano recuperaria robaron robo puto taxi,negative,0.9374516606330872
6533,verdad venderia acaban robar ahorros junte ano pasado asi menos recuperaria,negative,0.9823663234710693
6537,tomar fotitos,positive,0.9286355376243591
6538,quiero ganar wei,positive,0.9461900591850281
6540,primero haria grabar bromas pesadas idolo pankredy,negative,0.9477377533912659
6546,tomarme foto contigo subirla ig,positive,0.9279772639274597
6549,daria jefa,positive,0.9226247072219849
6550,ganare,positive,0.9712533950805664
6552,pa estudios papi,positive,0.9437966346740723
6556,venderia pagar examen uni poderme graduar ano,negative,0.9138335585594177
6560,escuchar musica !,positive,0.9952170848846436
6561,gustaria ganarme iphone primero haria seguir trabajando celular poder jugar,positive,0.9123042225837708
6563,jajajajaja pincho llanta seguro andaba asaltando solo hace pendejo xddddd,negative,0.9660221338272095
6567,seguir viendo prankedy,positive,0.9925209283828735
6571,trolear caja amigos ! regalo !!! si almenos amigos,positive,0.9278030395507812
6572,papi aria seria descargar fri fraide ponerme prankedi trolearlos carro pinchen llanta ja,negative,0.9368429780006409
6573,ocupo iphone pobre escasos recursos,negative,0.9684463739395142
6575,trabajar estaria bueno,positive,0.9878039360046387
6576,prankedy primero hacer iphone seria ponerle rastreador robaron tenia prankedy,negative,0.9327675700187683
6581,aprovechar buena camara,positive,0.9954268932342529
6583,usaria celular universidad celular esta roto,negative,0.9406414031982422
6585,veria capitulos senor tienda celular jajajaj saludo prankedy !,positive,0.9941500425338745
6587,sigue asi hermano jajaja,positive,0.9904678463935852
6589,primero haria seria tomar unas buenas pics,positive,0.9781162738800049
6591,prankedy primero haria cel seria recuperar contactos informacion escuela tumbaron cel prankedy,negative,0.969543993473053
6593,regalaria papa,positive,0.9759686589241028
6596,regalaria esposa,positive,0.9766855835914612
6601,estrenaria telefono llevo anos mismo,positive,0.9165454506874084
6604,tambien quiero!!,positive,0.9962384700775146
6606,hola voy participando,positive,0.9682309627532959
6609,primero aria seria ver camara,positive,0.9442083835601807
6610,pone trabajar,positive,0.9837676286697388
6616,gustaria tener iphone desempenarme mejor carrera universitaria,positive,0.9805392026901245
6621,si gano iphone usaria abrir onlyfans saludos prankedy,positive,0.9162321090698242
6624,primero haria azotar celular obsoleto sirve escuela,negative,0.9899631142616272
6626,hermana regalo va graduar uni!,positive,0.9708380699157715
6630,si gano daria regalo mayo jajja ahorro gasto,positive,0.9040313363075256
6636,daria mama,positive,0.9795181155204773
6637,hey regalame iphone cumpleanos dias,positive,0.9929624199867249
6638,quiero tener nuevo telefono,positive,0.9149527549743652
6640,hablaria dama jajajajajajajajajaja,positive,0.901604175567627
6641,primero haria agradecer celular jala,positive,0.9893468022346497
6642,utilizaria poder trabajar mejor asi ayudarias,positive,0.982380747795105
6644,quiero ganar,positive,0.9676991105079651
6645,si gano iphone estaria genial,positive,0.9584475755691528
6646,regalaria mama,positive,0.9813702702522278
6649,xd todavia sigo riendo,positive,0.9275367259979248
6651,espero algun dia prankedy sortee samsung s ultra,negative,0.9826287031173706
6652,primero haria seria tirar xiaomi jajajaja saludos!,positive,0.9817841053009033
6653,tremendo saludos argentina quiero iphone regalarselo sobrino cumple anos febrero,positive,0.9912421703338623
6654,deceo ganar iphone b,positive,0.9661461114883423
6655,iphone primero haria seria hacerme chaqueta imagenes sherk tanga asi bien rikolinos tambien tomaria fotos chile jajajajaja te amo prankedy fuerte abrazo chilpancingo guerrero,positive,0.9878271222114563
6657,quisiera ganarme iphone nesecito telefono buena capacidad estudiar,positive,0.9685851335525513
6659,prankedy hace pendejo pregunta aqui resuelvo ia llama heygen paga nombre albur asi llama,negative,0.9546046853065491
6661,primero haria si gano iphone seria descargarme minecraft recordar viejos tiempos infancia,positive,0.9305551052093506
6664,quisiera ganarme aifon tener telefono bueno,positive,0.9703927040100098
6665,neta venderlo pa sacar algo ando quebrao,negative,0.9581303000450134
6672,gusta panzanocha,positive,0.9382010698318481
6674,ver maraton pranke,positive,0.9845542311668396
6679,primero haria seria gritar felicidad haber ganado dicho regalo,positive,0.9849389791488647
6682,buena,positive,0.989314079284668
6686,ver peliculas,positive,0.9899131059646606
6692,primero aria seria venderlo pagar cirujia vesicula,negative,0.9526195526123047
6694,primero haria iphone seria ver bromas prankedy,negative,0.9248923659324646
6699,hey bro,positive,0.9795010685920715
6700,nooombre prankedy siempre rifandote pues sorteo primero haria tener iphone presumirlo despues tomar foto pa perfil,negative,0.9540382027626038
6704,ver ganov,positive,0.9881970286369324
6705,haria ganarme phone! cumplir sueno ser youtuber xd,positive,0.9721788763999939
6706,primero hare iphone ver asqueroso ig prankedy,negative,0.9702531695365906
6707,siempre pierdo,negative,0.9823386073112488
6710,dicen toma buenas fotos haria tomar muchas fotos!,positive,0.9870499968528748
6713,jajajaj ahora toco llanta,positive,0.9292364716529846
6715,primero haria seria emocionarme,positive,0.9466370344161987
6718,si ganara premio primero seria sacarlo caja wey jajaja saludos monclova cuahuila perro,positive,0.9361390471458435
6721,se algun dia ganare podre realizar tareas universidad,positive,0.9551733136177063
6722,primero haria seria migrar archivos iphone,negative,0.9013476967811584
6726,gustaria tener cel mejor,positive,0.9648463726043701
6728,primero haria telefono cambiarlo mio prakedy mejor,positive,0.9250120520591736
6730,regalaria hijo saludos edy,positive,0.9934216141700745
6733,usaria uni ver peliculas jaja,positive,0.9796191453933716
6734,mejor,positive,0.9949617385864258
6736,quisiera iphone sino madre sueldo alcanza quisiera darle sorpresa cumpleanos llega porfavor prankedy agradeceria mucho bendiciones,positive,0.970928966999054
6739,mas iphone gustaria autografo bro,positive,0.9828764796257019
6741,suerte,positive,0.9939805269241333
6742,regalaria jefa lleva anos mismo celular esta echo mierda u u,negative,0.9700652360916138
6745,hdtptm razon hacia raro publicidad proncipio!! jajaja ctcvl eduardo hice gane i,positive,0.903637707233429
6751,quiero iphone que apenas robaron mio eh terminado pagar,negative,0.9457476139068604
6753,llegue mil laics anuncio ganador iphone,positive,0.9184154272079468
6755,grabaria !phon seria mejor,positive,0.9448473453521729
6757,grande eduardo! qe haria iphone seria regalarselo esposa xqe diciembre callo cel ahorita,positive,0.9767194986343384
6758,usarlo,positive,0.9788002371788025
6765,primero seria tirar alv mio esta bien jodido jajajaja,negative,0.9555692672729492
6770,primero haria conocerlo jajaja nunca iphone prank,positive,0.9116086363792419
6776,pasaria toda informacion fotos archivos espacio jajaja suerte,positive,0.9656600952148438
6777,darte mas likes master trolleo,positive,0.9848785996437073
6788,trabajo,positive,0.9716275930404663
6789,primero aria ver si traba pagina xnxx jajaja,positive,0.934343695640564
6790,iphone primero ver only fans rey misterio sacar mayonesa casera,positive,0.9476343393325806
6791,tomaria unas fotitos saludos prank,positive,0.940436840057373
6793,man sabe futbol messi mejor uwu,positive,0.9529077410697937
6804,primero haria tomarme unas buenas fotos belleza iphone,positive,0.9764561653137207
6805,ac mente trabajo conductor uber didi desafortunadamente telefono esta maltratado que ocasio iphone pantalla esta demasiado maltratada obviamente nuevo usaria herramienta trabajo,negative,0.9934014678001404
6807,iphone haria contigo jajaja,positive,0.960623562335968
6809,tomarme foto jajaja,positive,0.9683955311775208
6814,haria iphone seria darselo mi mama que sueno tener,positive,0.9525435566902161
6816,primero haria seria venderlo meterle lana pcerda si traigo fin asi asalta aca,negative,0.9890495538711548
6818,primero haria encenderlo si soy inmaduro,negative,0.9278424978256226
6819,qrico,positive,0.9024176001548767
6820,seria agradecerte verdad si ganara,positive,0.9248914122581482
6821,primero seria abrirlo revisar real hiciste tu asi que pues seria decir mejor color negro,positive,0.9167646169662476
6828,iphonecito ver khalifa,positive,0.9842608571052551
6830,iphon fotos gym,positive,0.9405225515365601
6832,siempre eh querido vdd m haria feliz tenerlo,positive,0.9954612851142883
6834,q haria ceria seguir viviendo bromas estan geniales,positive,0.9683783054351807
6836,quierooo iphone sera cumpleanos madreee,positive,0.9456771016120911
6845,jajaja pasas longaniza! primero haria iphone seria aprenderle subir historia calidad instagram jajaja,positive,0.9719570875167847
6846,realmente se haria iphone emocionaria tenerlo honestamente seria primer iphone,positive,0.9747269153594971
6848,primero haria cambiarlo alcetel mas pesado luna,negative,0.9035042524337769
6852,iphone aifon diga usaria irte trollear encuentre perro grabar calidad chida pues repente pa escuela agradeceria mucho trolleo delito,negative,0.9814621210098267
6855,regalarle telefono mama poder cambiar,positive,0.9382069706916809
6862,jugar,positive,0.9534119963645935
6863,viva rey prankedy,positive,0.9549614787101746
6865,quiero iphone poder regalarselo gefesita,positive,0.9191920161247253
6866,primero haria seria descargar rappi usar codigo pedir comida ver bromas inteligencias artificiales agradecerte idea,negative,0.9834389090538025
6868,seria primera vez tendria iphone pienso regalaria jefa cumpleanos octubre tiambien querido siempre,positive,0.9876781105995178
6871,saludos vamos iphone,positive,0.979145884513855
6873,si gano iphone regalo antiguo telefono alguien mas mal telefono esta viejito,negative,0.9765222072601318
6874,primero q haria seria subir historia demostrando q si cumples ser feliz jajaj,positive,0.980556309223175
6879,oye prankedy llama ia hacerles bromas primos,negative,0.9587206244468689
6880,presumirlo demas jaja,positive,0.914081871509552
6883,saludos !!,positive,0.9953756332397461
6885,ver serie vida salvaje,positive,0.9915308952331543
